,,Rolando Pablos,,,,Sonia Traut,,,,Robert T. Melvin,,,,Christopher Reyes,,,,Jade McCullough,,,,Brandon Gonzales,,,,Tim Westley,,,,Manny Pelaez,,,,Bill Ruppel,,,,Armando Dominguez,,,,Adriana Rocha Garcia,,,,Gina Ortiz Jones,,,,Diana Flores Uriegas,,,,Clayton Perry,,,,John Courage,,,,Chris Herring,,,,James 'Jae' Melvin,,,,Andrew Fernandez Vicencio,,,,G. Zambrano,,,,Arturo Espinosa,,,,April Guadarrama,,,,Michael 'Sam' Samaniego,,,,Beto Altamirano,,,,Robert Salinas,,,,Melissa Cabello Havrda,,,,Mauricio 'Mau' Sanchez,,,,Santos Alvarado,,,,
Precinct,Registered Voters,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Election Day,Absentee,Early Voting,Total Votes,Total
3154,1649,32,1,89,122,0,0,0,0,0,0,6,6,1,0,0,1,0,0,0,0,0,0,1,1,8,0,12,20,2,1,10,13,0,0,0,0,1,0,0,1,0,3,19,22,23,0,70,93,1,0,0,1,10,1,30,41,26,8,82,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,1,14,29,0,0,0,0,3,0,2,5,0,0,0,0,0,0,0,0,472
3155,3162,52,1,107,160,3,0,1,4,1,0,3,4,2,0,2,4,0,0,0,0,1,0,2,3,6,1,21,28,8,1,13,22,1,0,0,1,0,0,0,0,9,0,13,22,26,5,63,94,0,0,1,1,5,0,13,18,9,6,42,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,27,0,0,0,0,6,0,6,12,0,0,1,1,1,0,0,1,460
3156,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,2629,26,2,56,84,0,0,0,0,1,0,3,4,0,0,2,2,0,0,0,0,0,0,0,0,6,0,14,20,4,0,11,15,0,0,0,0,0,0,0,0,3,4,26,33,63,9,96,168,0,0,0,0,22,2,104,128,15,1,35,51,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,6,27,40,0,1,0,1,5,2,11,18,0,0,1,1,0,0,0,0,572
3159,2254,19,0,20,39,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,2,0,0,0,0,1,0,2,3,3,0,5,8,0,0,0,0,0,0,1,1,3,2,10,15,19,2,45,66,1,0,1,2,10,0,14,24,0,0,6,6,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,24,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,201
3161,2437,18,0,37,55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,8,0,6,14,4,0,7,11,0,0,0,0,0,0,0,0,3,0,12,15,20,2,60,82,0,0,0,0,3,2,11,16,8,2,26,36,0,0,1,1,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,11,0,13,24,0,0,0,0,9,0,11,20,0,0,1,1,0,0,0,0,284
3162,3192,19,0,37,56,1,0,1,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,5,6,23,5,68,96,0,0,0,0,0,0,0,0,5,0,17,22,34,3,54,91,1,0,1,2,9,0,9,18,0,0,9,9,2,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,17,29,0,0,0,0,2,0,5,7,0,0,0,0,0,0,0,0,347
3163,2568,38,0,83,121,0,0,1,1,2,0,3,5,2,0,0,2,0,0,0,0,0,0,1,1,8,2,17,27,5,0,9,14,1,0,0,1,0,0,0,0,6,0,17,23,38,0,55,93,0,0,0,0,14,2,16,32,20,3,48,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,12,30,0,0,0,0,1,2,4,7,0,0,1,1,0,0,0,0,429
3164,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3165,3775,67,2,108,177,0,0,3,3,1,0,8,9,1,0,1,2,1,0,3,4,1,0,1,2,11,0,40,51,7,0,21,28,0,0,0,0,0,0,0,0,13,0,33,46,47,6,102,155,0,0,0,0,11,0,33,44,27,3,85,115,0,0,2,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,16,1,46,63,0,0,0,0,3,0,5,8,2,0,2,4,0,0,0,0,718
3166,509,11,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,6,7,0,0,0,0,0,0,0,0,0,0,5,5,21,2,11,34,0,1,0,1,0,1,4,5,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,19,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,105
3167,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,655,7,0,8,15,0,0,0,0,0,0,0,0,3,0,2,5,0,0,0,0,0,0,0,0,1,0,1,2,5,0,9,14,0,0,0,0,0,0,0,0,4,1,4,9,16,0,9,25,0,0,0,0,1,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,6,11,0,0,0,0,1,0,6,7,0,0,0,0,0,0,0,0,93
3173,3771,40,3,93,136,1,0,3,4,2,0,5,7,0,0,3,3,0,0,0,0,0,0,0,0,7,0,19,26,5,0,20,25,0,0,1,1,0,0,1,1,5,3,28,36,45,1,61,107,0,0,1,1,7,0,21,28,22,3,42,67,1,0,0,1,0,0,0,0,0,0,2,2,2,0,3,5,0,0,0,0,1,0,0,1,2,0,1,3,23,0,24,47,0,0,0,0,0,0,16,16,0,0,0,0,0,0,1,1,518
3175,644,6,0,14,20,2,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,4,0,3,7,0,0,14,14,0,0,0,0,0,0,0,0,7,0,6,13,10,4,20,34,0,0,0,0,2,1,7,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,127
3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,1063,10,3,20,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,7,11,0,0,2,2,0,0,0,0,0,0,0,0,3,0,9,12,13,1,26,40,0,0,0,0,4,0,8,12,8,6,37,51,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,12,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,182
3181,2886,53,3,88,144,2,0,2,4,0,0,2,2,1,0,0,1,2,0,1,3,1,0,0,1,18,2,25,45,13,0,8,21,0,0,0,0,0,0,0,0,10,2,26,38,40,4,62,106,2,0,0,2,10,0,24,34,13,0,48,61,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,20,34,0,0,0,0,6,0,8,14,0,0,0,0,0,0,0,0,511
3182,740,11,1,20,32,0,0,0,0,1,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3,5,6,2,14,22,0,0,0,0,1,0,0,1,4,2,12,18,16,1,27,44,0,0,0,0,3,0,14,17,4,0,9,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,18,30,0,0,0,0,4,0,5,9,0,0,1,1,0,0,0,0,197
3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,470,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,5,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,208,0,0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,4,0,0,0,0,0,0,0,0,1,0,1,2,4,0,4,8,0,0,0,0,1,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29
3195,2324,14,0,11,25,0,0,1,1,0,0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,2,16,21,0,0,0,0,0,0,0,0,3,0,11,14,18,0,24,42,0,0,0,0,4,0,1,5,1,0,3,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,10,17,0,1,0,1,3,0,13,16,0,0,0,0,0,0,0,0,157
3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,763,17,0,10,27,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2,2,23,27,0,0,0,0,0,0,0,0,1,0,3,4,8,0,18,26,0,0,1,1,0,0,8,8,1,0,1,2,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,15,0,0,0,0,3,0,6,9,0,0,0,0,0,0,0,0,128
3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,2876,11,1,31,43,1,0,0,1,3,0,4,7,0,0,0,0,2,0,1,3,0,0,0,0,0,0,3,3,3,3,19,25,0,0,2,2,0,0,1,1,10,4,33,47,28,3,78,109,0,0,0,0,1,0,10,11,3,1,11,15,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,4,76,107,1,1,0,2,15,0,15,30,0,0,4,4,0,0,0,0,413
4002,995,3,0,1,4,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,2,0,2,4,0,0,0,0,0,0,0,0,1,0,8,9,10,0,18,28,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,4,0,12,16,0,0,2,2,0,0,0,0,84
4003,1431,2,0,3,5,0,0,4,4,2,0,3,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5,0,3,8,18,0,32,50,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,21,35,0,0,0,0,10,0,20,30,0,0,0,0,0,0,0,0,145
4004,635,6,0,13,19,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,3,5,0,0,8,8,0,0,0,0,0,0,0,0,1,0,9,10,8,0,21,29,0,0,1,1,0,0,1,1,1,0,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,25,0,0,0,0,4,0,8,12,0,0,1,1,0,0,0,0,119
4005,1672,6,0,5,11,1,0,2,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,8,12,0,0,0,0,0,0,0,0,9,4,19,32,33,0,74,107,0,0,0,0,1,0,1,2,0,0,3,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,23,0,41,64,0,0,1,1,15,0,9,24,2,0,1,3,0,0,0,0,271
4006,671,1,0,5,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,3,1,3,1,5,0,0,0,0,0,0,0,0,5,0,4,9,11,0,13,24,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,14,19,0,0,0,0,3,0,3,6,1,0,1,2,0,0,0,0,82
4007,1681,5,0,5,10,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,4,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,5,0,1,6,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,45
4008,754,8,2,9,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,0,0,0,0,0,0,0,0,2,0,20,22,11,0,12,23,0,0,1,1,1,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,17,24,0,0,0,0,4,0,11,15,0,0,0,0,0,0,0,0,114
4009,936,3,0,3,6,0,0,1,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,2,0,1,2,3,0,0,0,0,0,0,0,0,2,0,3,5,4,0,22,26,0,0,1,1,0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,13,0,0,0,0,2,1,8,11,1,0,0,1,0,0,0,0,78
4010,2382,2,0,3,5,1,0,0,1,3,0,2,5,2,0,0,2,2,0,1,3,0,0,0,0,2,1,3,6,3,0,6,9,0,0,0,0,1,0,1,2,9,0,8,17,19,0,32,51,1,0,0,1,0,0,0,0,4,0,3,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,32,2,0,3,5,7,2,23,32,0,0,0,0,0,0,0,0,179
4011,1130,1,0,0,1,0,0,1,1,1,0,6,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,4,1,0,5,6,0,0,1,1,0,0,0,0,3,0,1,4,14,0,13,27,0,0,1,1,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,14,0,0,0,0,8,0,5,13,0,0,0,0,0,0,0,0,84
4012,948,0,0,6,6,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,7,0,8,15,1,0,0,1,0,0,1,1,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,7,10,0,0,0,0,3,0,11,14,0,0,0,0,0,0,0,0,63
4013,992,9,0,8,17,1,0,0,1,0,0,1,1,2,0,1,3,0,0,0,0,1,0,0,1,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,0,0,1,3,4,11,0,14,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,3,7,0,0,1,1,5,0,3,8,0,0,1,1,0,0,0,0,77
4014,467,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,2,4,8,4,0,13,17,1,0,0,1,2,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,8,0,0,0,0,4,0,6,10,0,0,0,0,0,0,0,0,52
4015,1632,8,0,12,20,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,3,0,9,12,0,0,0,0,0,0,0,0,9,1,9,19,40,3,51,94,0,0,1,1,0,0,4,4,3,0,6,9,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,19,1,31,51,2,0,1,3,15,1,12,28,0,0,0,0,0,0,0,0,250
4016,2350,16,0,19,35,0,0,0,0,1,0,0,1,0,0,3,3,0,0,0,0,1,0,0,1,3,0,2,5,4,0,9,13,0,0,0,0,0,0,1,1,15,0,18,33,35,0,66,101,2,0,1,3,1,0,12,13,1,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,13,2,41,56,0,0,0,0,1,0,11,12,1,0,1,2,0,0,0,0,289
4017,2332,14,3,26,43,0,0,1,1,1,0,1,2,0,1,1,2,1,0,2,3,0,1,1,2,2,0,3,5,3,2,11,16,0,0,0,0,0,0,0,0,8,9,29,46,34,8,106,148,0,0,1,1,4,1,9,14,6,2,12,20,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,28,8,67,103,1,0,0,1,11,3,21,35,1,0,1,2,0,0,0,0,448
4018,960,4,0,31,35,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,14,1,0,0,1,0,0,0,0,6,3,36,45,14,1,81,96,0,0,1,1,2,0,3,5,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,103,127,0,1,0,1,4,0,13,17,1,0,1,2,0,0,0,0,353
4019,2914,15,1,13,29,1,0,0,1,0,0,3,3,0,0,2,2,1,0,0,1,0,0,1,1,6,0,3,9,4,0,10,14,0,0,0,0,0,0,0,0,13,0,11,24,22,3,52,77,0,0,4,4,2,0,10,12,1,1,2,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,2,2,0,0,0,0,6,1,14,21,0,0,0,0,4,0,3,7,0,0,0,0,0,0,2,2,216
4020,1222,1,0,6,7,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,6,12,0,14,26,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,10,0,0,1,1,2,0,3,5,0,0,1,1,0,0,1,1,69
4021,1066,10,0,11,21,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,4,1,4,9,5,0,1,6,0,0,1,1,0,0,2,2,6,1,1,8,14,4,16,34,0,0,1,1,2,0,4,6,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,10,13,1,0,0,1,10,0,9,19,0,0,0,0,0,0,0,0,128
4022,223,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4023,2412,23,0,34,57,3,0,3,6,1,0,2,3,1,0,5,6,2,0,0,2,0,0,1,1,0,0,7,7,7,0,21,28,0,0,0,0,1,0,0,1,10,0,17,27,35,4,48,87,2,0,1,3,4,0,9,13,0,0,6,6,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,20,1,0,0,1,3,0,11,14,0,0,0,0,0,0,0,0,285
4024,2752,16,2,16,34,0,0,1,1,0,0,2,2,2,0,3,5,3,0,1,4,0,0,1,1,3,0,6,9,5,0,6,11,1,0,0,1,0,0,1,1,6,0,10,16,32,1,55,88,1,0,3,4,1,0,9,10,1,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,1,26,36,0,0,0,0,2,0,17,19,1,0,0,1,0,0,2,2,250
4025,1276,6,0,12,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,6,10,0,0,0,0,0,0,0,0,5,0,7,12,14,2,19,35,0,0,1,1,3,0,4,7,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,17,0,0,0,0,6,0,2,8,0,0,1,1,0,0,0,0,121
